video_id,label,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,log_video_views,log_video_likes,log_video_comments
N7hlIbJkvUQ,0,0.3320325599126992,0.16020418378082335,0.45868515290201084,0.07077630425379666,0.4931834225068403,0.46501586545694523,0.3665111851170046,0.07280129896127585,0.1418791570819221,0.3919455107113841,0.9569261808414689,0.11347347624375068,0.712788001920825,0.5222025609652331,0.1583205442160741,0.37160937795210386,0.30030882696373784,0.654680482154454,0.6092134298653118,0.6563244130220314,0.29530198288088644,0.2323681973923417,0.7942928642448551,0.48394253107149005,0.48374772694292534,0.6069509362918317,0.6457642142672695,0.5879523650566243
KDHuWxy53uM,0,0.5883898790329316,0.2004983928552383,0.5236752997603132,0.6559981471324053,0.33963632639158514,0.25865297407198184,0.6984666804869286,0.1863426143819925,0.7711894484966881,0.5210556547634966,0.3326163975597436,0.42624230085158626,0.7198368600386877,0.6193888031502583,0.30266533205510276,0.514272846938737,0.382240786024266,0.6301237334835856,0.5407265312276444,0.5112840442823096,0.39417400749813225,0.4158542214522898,0.4610455064675981,0.1498624230822223,0.7214367846388957,0.48722417120497885,0.4371140026338607,0.40904903342968957
Nm7U_ZZaOAc,0,0.48329916621541824,0.30992638433571545,0.49939266194211995,0.3445384211114396,0.5370938814964569,0.5909870446540092,0.49505045656582775,0.269591966013479,0.27113266827728905,0.49590588953492687,0.6968262984620768,0.3320528397602418,0.7718243627263512,0.4626043751104007,0.26418019877570564,0.49087080444642484,0.2954000745145011,0.5834051233231826,0.5326989064060523,0.6497342897586454,0.3902290716479253,0.4834031669138702,0.4778107210095157,0.5260708549638002,0.5287863972555529,0.5882170506867663,0.5983433903778376,0.5449090031183627
BFGEGksIm28,0,0.6565900357814368,0.5326083287617767,0.5432637169904777,0.5826883622451058,0.36470428960549894,0.4874132897926023,0.5233287444731562,0.31770659489757336,0.4951700018206198,0.4371291468988114,0.4742828837152654,0.5042409001541954,0.8061457511093068,0.31588474367896235,0.18376080205299897,0.4897127416326485,0.20524154174288803,0.5464429401495755,0.5831681419552065,0.5309483817899855,0.41029529453165625,0.6915352934510728,0.46048859873251297,0.4431461244479479,0.6193813136144215,0.5969678168598841,0.6152185893423145,0.5941152574569191
JdKV1L1DJHc,0,0.5379674088035853,0.5698269906168825,0.6082469555682176,0.6634955938592649,0.3142330673682874,0.5132789251459559,0.5409202067937755,0.4149770585422274,0.5624696794553168,0.5048642515243159,0.4490762960893202,0.5066784227970371,0.9020018096960823,0.26369047611897645,0.3320469843259662,0.4962512679823712,0.32746703083713063,0.5209059500111618,0.6351046021044864,0.46892837964230216,0.4545574940241428,0.7025493810715318,0.2945018309921714,0.46662295938952836,0.6762631409340735,0.586565155529822,0.6414531227304804,0.596847375302306
SJMlzIwzyQE,1,0.41922215486274367,0.4515643505354515,0.2844998687532163,0.49032094739805937,0.6451343950301854,0.6274662221102216,0.5642475461829488,0.4201695439177918,0.34712636835473765,0.18127643857923229,0.660616341794288,0.3896155139230695,0.6831021541100468,0.3910101276900871,0.5216797490410878,0.4391623279412584,0.17234201431973922,0.6875637564085055,0.6358688638872751,0.6109702290809808,0.3286014431471812,0.5745105755789708,0.41772555873232253,0.2992017485495261,0.7587422710390989,0.5408449162208341,0.6050044488388608,0.6248464877346418
PBwS7svfqkI,1,0.45661034864712563,0.5767775934733976,0.32247923979072857,0.5222929885231732,0.39725888638297796,0.729615353803035,0.5493583846116932,0.43659898129406793,0.39771139419019985,0.18342635125593154,0.6463398175207159,0.4828268566606084,0.47901237455747414,0.47630795722243174,0.62692781146359,0.48359019342600684,0.2737103423110475,0.6515843784495204,0.7068860162451375,0.4879425152891287,0.5866932105291505,0.6121621614004922,0.3814170712577966,0.34129513406461576,0.7496373666208654,0.5697064708135595,0.5844537804798637,0.5974214367278416
yJ6qaml8U9w,1,0.41076424942772344,0.5715498003699996,0.4140908799812078,0.7002277484525242,0.45331676933160997,0.6799007810673301,0.5334506722570275,0.4732278520429725,0.43298175334358274,0.3521368283516169,0.4294978302560383,0.7207703987038309,0.8188059407918243,0.40195507810213627,0.5244432513703191,0.46228182877192703,0.32636939077876,0.5352857968878555,0.6560434409097617,0.49651873115253475,0.5080198313405307,0.772562703274579,0.2678529624527201,0.3848706598672616,0.7618454049102568,0.43725377759468187,0.4850980446879034,0.4475558302608876
YzA-HMq0rUA,1,0.43384328662761307,0.5880666883154351,0.3149147534350643,0.6312203876238659,0.5181699843030582,0.711408513258211,0.6269026458379899,0.4837131564314153,0.3067159023916587,0.29109407110831736,0.5116704230014157,0.5738954922301938,0.6714385411396384,0.41908039523945884,0.6014258888527007,0.46378357058951386,0.27317956873837146,0.612725403451121,0.7028236682512146,0.4925058582079418,0.5651890575716119,0.6195348262775168,0.2802678911344206,0.36076239418667133,0.7341456394716078,0.6053494867791998,0.5999722479918218,0.6505056347671792
PU06GuQ7svA,1,0.4425445214084942,0.5392591996235325,0.33402419654622817,0.6768536322580349,0.48861849937670676,0.6968171133188354,0.6642591948695844,0.42868945706087774,0.3139830653458021,0.31224880630480856,0.483682121735717,0.5617697010335558,0.7127297084412327,0.4612574642257918,0.5990203333065542,0.4900509479701515,0.2576171434019031,0.6059517338140935,0.6731372348171265,0.5221550116102827,0.5528344364646329,0.662517671995208,0.2470149102094203,0.43001069351147997,0.7142397460184656,0.4143280994119466,0.36047141527498444,0.3270322893123233
GsUSEwafFIE,0,0.5459873496531386,0.44874527739658276,0.44701420879677173,0.6478751972199839,0.38203989342672656,0.3744724265957792,0.7245045822490769,0.3063512355701862,0.6573404963645401,0.4804398071550901,0.4990920175882793,0.3891484498176403,0.7601005463470785,0.44374542781499393,0.21868037673659602,0.4412200615736014,0.33896319727519597,0.5705536830481128,0.6229796059600914,0.4738361231829184,0.4686714636550517,0.43873766704487527,0.40577522408796274,0.2069337324983285,0.7180136442943433,0.40598606196737563,0.3518147617651099,0.23694777493076338
OAaLyhs9kQw,1,0.5087834316286002,0.8436937510577549,0.4800708305127158,0.5623216946226567,0.3669461453185463,0.7691464766711652,0.6174958652701716,0.6005675215196068,0.47274299783837515,0.24095237680876425,0.5915052488326832,0.48767255577548363,0.5460932355467325,0.31539576722028795,0.5486027814990776,0.534724800369788,0.48793226166425513,0.38249964234333567,0.29632979173350893,0.7535175579169311,0.27612318084477183,0.7639357742914548,0.3235338691137028,0.5923820544283872,0.6667035170456607,0.553012129088841,0.5671968621422396,0.5129214890897976
N5gG8eUm3gQ,1,0.8290710695273664,0.6427825480439671,0.5360067739259315,0.7521038088629122,0.4438406896050163,0.576609785925692,0.31402865031091265,0.41811474954958966,0.6344892554531898,0.3855791700358737,0.39268593136098906,0.6547362739982097,0.7673955821570776,0.3762332341568493,0.2854396309606221,0.6579075365830537,0.21897234670461552,0.5507247578585264,0.5260355742815501,0.465687996265888,0.38067426381525804,0.7518704522307658,0.47606733548621116,0.37578006666011793,0.6406866532632115,0.5642168821077662,0.5226298174521203,0.4860294695907136
cgTE_09hEDU,1,0.4807618451144288,0.747898058374486,0.45664880361096427,0.5786198606292298,0.493804697274966,0.521077718866882,0.7650327908772436,0.5052734002090794,0.4075543007085968,0.2940241336743826,0.5001944581852403,0.3446399088009515,0.7583999168774399,0.25754748225594726,0.36909405296566755,0.5599965743107049,0.25517036017734956,0.6118091719773509,0.6496303730990619,0.5931475744595813,0.43633068594823554,0.5280730215403887,0.4222217144214845,0.4808169533590432,0.6597981053417409,0.6067134135241489,0.6676978083847898,0.5683510080643056
URqSPBaxV7Y,1,0.42929785194269043,0.596224448809894,0.37933139347408873,0.5203364457276568,0.5892657733261125,0.509952025369635,0.8196194634354455,0.44637768188794236,0.3529204475834884,0.28211072196974735,0.6077129244753631,0.29056077504634537,0.6662439805242328,0.25103770827411076,0.4568103075713513,0.3360135022777615,0.3452346819963976,0.6359521702882295,0.7145405834641309,0.5450285609201769,0.41671757503345674,0.5331452790456154,0.3588586663691152,0.3889011114674746,0.6701194956307421,0.4395933738989658,0.5213123676884492,0.5017126531879708
-JuqoWtI2Wg,1,0.3550011381030541,0.4807994936398498,0.20818071482570027,0.4027661411808211,0.6060730673880852,0.7565580681556769,0.6643060625266696,0.4599590604773238,0.2769919199158469,0.08966171471397416,0.5795498992066637,0.4566853575766864,0.5126465134968156,0.5057433501407451,0.8285718409355483,0.4717368422337981,0.27327035915874803,0.7154708051944975,0.6512116432956764,0.581877523210174,0.4100199367766092,0.5725730171386616,0.28781195486139716,0.4016539436855183,0.7095775132302126,0.5186786322165532,0.5918910858200204,0.5804822701699174
NTuu2Gx_4H4,1,0.39772301217030154,0.5567040418473177,0.240038807872512,0.438057295680152,0.5486485133533203,0.7352886291754577,0.7970868332984584,0.518380844769679,0.28786449964743555,0.1246129486600302,0.6115577607735522,0.44935859693162494,0.4637592323857107,0.4006724202306049,0.7786964374906435,0.34206835537829894,0.3723090334127197,0.7369307528009406,0.71994368352907,0.5930199220837258,0.49344651981053084,0.5987123418149427,0.3196535860828271,0.4356118946483434,0.7108850737241404,0.5798267803828899,0.6094513765326126,0.6849938385825469
0mccdi3V5HE,1,0.6013255987703137,0.269824011448232,0.38474511587728333,0.5271018505228402,0.49018366242477307,0.49581815649171407,0.684764828391689,0.0986777463911564,0.3012467604526696,0.5261383342863841,0.4693357600842948,0.33284572496745424,0.6467093661579062,0.4875811942306996,0.4373614300080757,0.5491200107988028,0.06918695147551256,0.6777385799192438,0.7688794681524632,0.586182635653021,0.4221861862997183,0.5914209746916255,0.2352009378540127,0.5189076177677455,0.6472538080083032,0.20175609605945874,0.18249339775593404,0.051023926075165094
xIbyQ92vijE,0,0.5549684826598452,0.3343897495352305,0.37124892318714836,0.6124609586622821,0.5619249583293107,0.348423172401773,0.5550987741614999,0.3656480615672057,0.31447131512328197,0.5205278910470885,0.5031115665365669,0.4445352131341349,0.6690703710710024,0.5097277576685599,0.2662870526650099,0.2909295162762425,0.47219742600166015,0.7698461309501349,0.7570695517293916,0.43860351981929996,0.5383831285796821,0.4032261090487111,0.5779995882468644,0.3334617771041252,0.6064084089790857,0.5594069381177722,0.5864968354790401,0.5451330884211357
pz6WcZlwX_o,1,0.3807438907882372,0.6253957919788958,0.21040964606062632,0.42678303580066856,0.6847503110356619,0.792023853165998,0.32190279499305885,0.44376297737939013,0.3894936365002485,0.1569943181777359,0.703458096279059,0.3897584527743835,0.5265689226074373,0.42357218753947556,0.7628534816528527,0.6849751443263103,0.16829942201571882,0.7570665187027048,0.6112993529117106,0.6215746578849741,0.34256551314208483,0.7818136039243223,0.393195432748219,0.4112725914092984,0.7912384278154164,0.6361735006983317,0.6236167674116926,0.5883266005607579
EgZI5ZY3dmU,0,0.5044209723115488,0.5786173853916391,0.4809322913410283,0.6049264647104907,0.4585171488695143,0.4457152737595446,0.7591366193960387,0.42001772837474144,0.46591178374504383,0.4023294684883609,0.5262356459013456,0.3550029136555302,0.8649146405431519,0.3323038618900047,0.227578020856199,0.41195483418487133,0.2566792547935939,0.582064608191283,0.7078982414598809,0.5005160321819982,0.47773072441955833,0.5235616101700511,0.3740841378632022,0.34323680507438786,0.6399672695369539,0.588470007949823,0.6347787814089016,0.5970465958978284
N05FSw-va0M,1,0.26332131939582626,0.604131566127328,0.21934758999939166,0.593740796734863,0.4862559304344254,0.7766350890007789,0.6307721930853439,0.4728302542316333,0.33791452912413733,0.055123207800716556,0.604196118933185,0.4344342349400866,0.5194605722245882,0.4638086277076464,0.7696810532898888,0.5025581329260693,0.31667697076956214,0.6385818723575908,0.6553614899191095,0.7179202709067312,0.32396199315357477,0.6954381090051233,0.25943669737635183,0.4526035787662679,0.803628176044586,0.5077562407921595,0.4788253153676564,0.4193742469873854
6XZeIovgjIQ,1,0.6850887871970808,0.5340746858519132,0.5866811810168635,0.5387953182220357,0.4297163961692446,0.5201204563611159,0.4950679390530771,0.3585875486554417,0.5166883626270099,0.46286566357765363,0.5209571565993444,0.4702701891465516,0.8359371631491618,0.3167828853778662,0.25435702732155296,0.5801122862357669,0.14605615855715914,0.6340451608789582,0.5020973080702584,0.5508099332898551,0.30266401783133057,0.7237890566728278,0.42779912356699507,0.4962241953328813,0.5945693067005868,0.37350508493482026,0.4168718419978683,0.3061435564509905
QDkLaDDJhG8,0,0.5101197617907803,0.5007360110041196,0.5463598571650239,0.643749606154516,0.40035799068626876,0.4175991914852665,0.7735356768657029,0.4074676916746369,0.6170444809210602,0.43046730748858475,0.45203250099757947,0.3638234686335433,0.805737859299333,0.4077282724789013,0.3168651733538259,0.49807228937061676,0.32775240981046927,0.5514203523966973,0.5347692876467629,0.5742081305352432,0.4061486630327694,0.4516635871574993,0.3981524349254247,0.29601095164380403,0.6553308750589522,0.6177672054423564,0.7014746706703662,0.6866287711726895
rxICmJthL4Y,1,0.5820698737314935,0.6986225660609767,0.6612517278435868,0.5819329393021309,0.6789217506691609,0.6458019453690312,0.38123195277707284,0.675606895171156,0.6401550358922192,0.3341963745642317,0.4113806986403446,0.443072271583439,0.721651943035877,0.17817493749854763,0.565840558971346,0.8565986479739036,0.21614128752195905,0.6236463085774873,0.41837360082777914,0.5445673658905507,0.28939393689352844,0.6397699217206502,0.4960457132510279,0.5669541592605072,0.49385917476124397,0.4805649390013018,0.4591026131262563,0.3776219252480717
flY7yG9me0w,0,0.3959415569071441,0.49657783261218613,0.3312986355256426,0.6250295513724238,0.42851077433595947,0.40587657700343316,0.6351762531944044,0.3596652728041104,0.43580341351766866,0.5393401608390062,0.5041155604421473,0.3446829818760611,0.6314275344102681,0.46876670207061555,0.26832017345654874,0.45472337725453316,0.4019044934079814,0.6444724705193937,0.8322636311386822,0.35332304164427475,0.7241786562621566,0.46814196949699693,0.545888360412957,0.3247229653573713,0.5617501533321543,0.5088852688955132,0.2690558270333542,0.1694978135405468
8nz2dtv--ok,0,0.5731181314410643,0.268808995196021,0.4627903168870834,0.844904747527867,0.32686908543868676,0.37621129251366925,0.683486350581856,0.36273800573856185,0.38649119744766436,0.44163704714883456,0.22692444293920094,0.5036259843340358,0.9288528551439352,0.736748853448443,0.40300336201939424,0.4267711957032132,0.38104269666029084,0.6623781593783015,0.5749971461467838,0.5000293076860713,0.5290182261767221,0.5513693135790976,0.32367833412019353,0.5061148339591744,0.5198775298388341,0.5516448029500772,0.5763423238051985,0.486824208377602
9ezzpuOqkX4,0,0.48848604339082535,0.41436149476563716,0.6925282315586456,0.5033617226513212,0.337084223838768,0.49149505320593395,0.45625679033855604,0.3561191396605797,0.72735105017975,0.6675054458813074,0.6035816431019017,0.4079936989578965,0.6592989697309419,0.2581254891047681,0.2148089748988806,0.6021529225037149,0.6048082767871237,0.7473718219781096,0.5697479229820175,0.458763949500143,0.1845133247649251,0.4681753783378445,0.4876344359156802,0.37761381502764496,0.6657090067477485,0.43091611830792353,0.5082614136372547,0.5125740983312655
vp12ENCwrbQ,0,0.4805427662211489,0.24793643846234809,0.5885362986865731,0.27516260996947034,0.49096303222950927,0.47759713764752765,0.3785545382267148,0.21418141862585915,0.38719409541203803,0.47250545426357804,0.7331340263235655,0.23192748604863242,0.7524936434690201,0.3915398219296101,0.2024066050956718,0.5113839673744722,0.3008482904323533,0.6716886744193161,0.5431061640125452,0.6033483642921367,0.2738250781515942,0.3663827400547672,0.6638595446082869,0.5181198956952884,0.4831495756582229,0.6257506256978165,0.6257728754598325,0.5141586940969922
hoKc0z_YkiI,0,0.6090333638075857,0.4993549703648752,0.5238463860530836,0.4920070000876241,0.3931609476494632,0.4752408981407987,0.6131405102357126,0.2676050179052025,0.5072947768169352,0.3995547680939092,0.5842253024765084,0.35815965766760127,0.7971924090496031,0.33810439983317797,0.20742486357559015,0.479330927136277,0.18581627549137564,0.5942129084984823,0.6418043793291988,0.5551963909556945,0.3609881033947929,0.5745399249000929,0.41122240407114535,0.3945090581399493,0.6326150627088832,0.42273555670939256,0.3740518144353222,0.4587827459773982
axI5Luw0Eos,0,0.6254670116267228,0.6034444859871773,0.6219991519092435,0.6272513929099877,0.38721889743143734,0.4910003137581311,0.7089704128223209,0.4427956071086991,0.5523219462714862,0.49274100364836326,0.3648163388788627,0.5939352003941702,0.8133703430385997,0.393058339901322,0.2438168117317003,0.5750646229754743,0.3849471498513408,0.4932565083572373,0.462094480156229,0.48562190143101813,0.3536375953387939,0.5701361679669029,0.5225294655996352,0.5292785290455058,0.5738037328585421,0.6498046139581732,0.6880322495090199,0.6282950201731562
yAXeLLddRkc,0,0.6032708216830597,0.4819648069158178,0.456414361090432,0.6918406230958374,0.5148724738319084,0.3791351743450492,0.677042351717164,0.38489826508596725,0.4351476435977759,0.440105603835216,0.4559043799087962,0.4300911472268276,0.7838630126595738,0.46806983424557175,0.19399804809215876,0.3549753349815717,0.34047339421304407,0.6540808696408608,0.7357038667817194,0.45315023248006703,0.48644401894951433,0.4311425069371489,0.4253820907185829,0.25146710064763544,0.7019316875493158,0.7030632169361131,0.5750038087506381,0.5216687056166482
POEjtktj-1k,1,0.35416242243496265,0.7469137654682785,0.41678332695873066,0.5415610640020375,0.5350876245283347,0.7754870670407976,0.5333385897885413,0.5852083898663227,0.3438849021489093,0.15507940844161697,0.5659173938541109,0.44179533468085047,0.5875178540766162,0.2222190948685473,0.6596167988600489,0.7589894149975035,0.1840258831883878,0.6023884357818837,0.5261453871236965,0.7443682128493854,0.33596636607226393,0.7569342501665812,0.3809042124552471,0.6299709292310803,0.7228096530101852,0.6151196162827733,0.6091930173202119,0.6292431967676362
jE2HOuhEwIg,1,0.4908498791987873,0.4704868903943079,0.31071675481562355,0.7314069711874188,0.48397869245969793,0.7429503316932938,0.5464969581012602,0.3871103738962166,0.27229719451155365,0.4191613334803291,0.40680041566153746,0.7098086140560472,0.728718721979463,0.542630825861318,0.6278989657834244,0.5360653704995091,0.2816197057506662,0.6357273289088587,0.6659026762142845,0.5276676662958462,0.5864080074060172,0.7972216888557555,0.11184157166137854,0.4478985024744972,0.7132772253852293,0.3379103901043018,0.42593184350636326,0.3749609620879709
GlBYewv-VIo,1,0.6168027525627233,0.5504735154048721,0.7648941896108067,0.5248608126902538,0.7129397981153586,0.7026556563694873,0.34532884153203436,0.7002873017638294,0.645037868892254,0.4065778755663321,0.3405123410360958,0.5565287893505075,0.6827031617577453,0.17086620094079336,0.6069633498870528,0.9231861885443442,0.21285684600312152,0.6875152759766461,0.31874997517326786,0.5959539392536514,0.259649723432046,0.6511689256205268,0.5143594702361561,0.656621271938669,0.3838114405626752,0.5007019752157205,0.5164209345585932,0.46940340163867134
BmFEoCFDi-w,0,0.4861991666374883,0.5779355230801186,0.5291569729251934,0.6276551165018098,0.44560877642271884,0.4755729731250464,0.6054231405010486,0.4575541404390667,0.4744643852084754,0.5327136067959937,0.4849568028883236,0.4455009001239177,0.8544586311510239,0.35680631272094343,0.1977810371469381,0.5056997764088342,0.3419384595057904,0.5134762211266798,0.5205803353656848,0.5358695306964769,0.41691966449686,0.47001287800436,0.4892662018406918,0.43019718563925025,0.5801105380286417,0.532171384341793,0.535315604265099,0.4755262613439765
NaILbbTdilk,0,0.3843239962118318,0.3999149898187822,0.3218297278226053,0.7206298517996254,0.3509987524545902,0.09013888557709282,0.6299533128421649,0.24333219155230323,0.503102130630917,0.6480567821389622,0.38317384549272293,0.4944222624011153,0.41710282993801184,0.6376636529921461,0.2636737410799566,0.6346446641059473,0.6425546731275875,0.40617030575729446,0.7896507115922096,0.1865849166848566,0.6403060968070102,0.38436737867108745,0.6795775791443504,0.44473483441772854,0.6596096180357159,0.5343750785063248,0.5912926420631346,0.571419949529497
MzaBSb7DBD0,1,0.5454211998578515,0.43570840539773104,0.38317811393717094,0.7718625200752324,0.45461171560493424,0.710388104569804,0.4845702593871499,0.3420089281345226,0.3963138979759331,0.46023638481774426,0.3816402614055683,0.7371689981927649,0.7598721066150966,0.5439227656942898,0.6225732095426064,0.5214753642320296,0.36215469233373043,0.5799014117274545,0.6105611388479524,0.4931866187541991,0.5225372602487218,0.8353578504884656,0.11537774779423293,0.4729812728045635,0.7091454623318731,0.5645118540396813,0.5699641667257939,0.5300923398496304
HjlmIREzkm0,0,0.5150078706595664,0.6022126581127903,0.5346201818206007,0.6755474614686416,0.4818663177073494,0.412647234948573,0.6259706698446064,0.43903818145421386,0.5220208258678287,0.4490468021278833,0.5045820483550983,0.3834212156045701,0.8166570062215502,0.2952457782581781,0.26132326559835395,0.5135417520036286,0.2520219744445122,0.5431541167113829,0.6619531799630612,0.4550225913329394,0.4966277113893668,0.5573403722363528,0.36785185154676553,0.3630201036166432,0.6426303643934396,0.5220454845662885,0.4677500024522206,0.44567917795043654
Y_TF9N2XlAs,1,0.2905145367177488,0.0,0.9691776357505608,0.44473482748206017,1.0,0.6074706342803317,0.4980635510838818,0.939042202895972,0.7785446369741876,0.4414624763869444,0.0,0.33868893187041893,0.608952827750292,0.15266261472285939,0.9956011793908366,1.0,0.6123183003611602,0.9041700251499785,0.41771411599479075,0.45418325653206276,0.13844987923765267,0.0,0.8037929616663952,0.8264757080222058,0.0,0.43519666808879987,0.4348690497117638,0.3627048263861524
LBINn20LUes,1,0.32216332792390084,0.7188363003154493,0.5260631671518143,0.6053780235063299,0.3906444271618498,0.7033134677032408,0.6328601749048541,0.6172358104050357,0.4107233524835566,0.297861646873465,0.57311743848464,0.5470645910384014,0.69004994852366,0.2873038658757882,0.5115013507502193,0.45763985326593853,0.45035887254731954,0.42422770707549967,0.4783285039776929,0.6874486711945579,0.4329520369172673,0.6207910832387543,0.32046675318256135,0.5112586545873922,0.6814803383397274,0.29112686221406703,0.34832880569607755,0.34466088055644545
ey6H4fRjAKg,0,0.5702851978061153,0.593620350746028,0.5344503822610037,0.6839291823791256,0.4217301133840565,0.512665784461373,0.6246428654807181,0.4322081674414467,0.5274666421990776,0.4693511360251704,0.40928095667364683,0.5318271449983818,0.8437910361368206,0.34643619964088196,0.3179087583267177,0.5397561344371025,0.3022576737246245,0.5322107813339494,0.5724094572061265,0.47798027791474873,0.4372427858518547,0.6395716561192516,0.38512334069522647,0.4805672737008543,0.6217255897194334,0.3617664773258221,0.31482941690657085,0.415572440089738
YdVamEfoHkU,1,0.5787239354634636,0.6236011627902993,0.5257296079440741,0.6264417544315929,0.5150041800613048,0.6718899990410563,0.4402680154464125,0.5249391401054294,0.46660420014102577,0.3451793292970173,0.5111191118797177,0.5033598454248679,0.7072188513473285,0.2928402214514384,0.4246287857695499,0.6610875442336858,0.16259409060409538,0.648220732141653,0.5765494816688417,0.5576125851986036,0.48120030714547934,0.7206038702669288,0.4372452060204377,0.4206057097390573,0.6512226157912846,0.3173303922803139,0.36319324360452154,0.3683503209122203
Usgp1mgwOio,1,0.5538943105904338,0.5999416095794987,0.601837097780218,0.6163946507190917,0.4260577114958205,0.5025231626064809,0.7720017169585854,0.476982615271692,0.5541080696806112,0.3616184485870246,0.45795335737333076,0.3973658143428478,0.8664998310430088,0.3878029479334815,0.3224437787545735,0.5778687150645742,0.24757646476645648,0.5590057572782421,0.5107989827410635,0.5127455797451747,0.35087522884386046,0.5185212014423064,0.4142685629881693,0.376702225241946,0.607737913543339,0.6204571299202766,0.5561544575398049,0.49747661690600875
Y2OLRrocn3s,0,0.3075303514458664,0.5035219084978442,0.3716575488613368,0.6632250622777028,0.470821126955231,0.21635767466283867,0.4695990084862749,0.38524679819391006,0.26403495590054216,0.7230038999910509,0.3950130378999383,0.5624940681723193,0.49840461791944285,0.5252849802401236,0.27688021286235853,0.657585681640015,0.6311697156521863,0.4264626656347978,0.7766840213935994,0.1993836689461892,0.6665705633720902,0.5398676528966774,0.6796642222516238,0.7118244117875164,0.5048044122248524,0.6991933030082116,0.5979040524599147,0.5700930026394081
1TxzkOEaSA8,1,0.44623865263103324,0.6586434680560088,0.34098592927040094,0.7188532751340194,0.4118694809324521,0.6503577511724759,0.5908408952071071,0.5089420494228075,0.3596366736408928,0.2212276968737883,0.4771242540178261,0.57555544324305,0.7040701500766928,0.4006406322426599,0.49892650942388245,0.38750243522549943,0.3382035251768301,0.5320452611567172,0.6756979101025058,0.5066266544617557,0.5477795994521699,0.615539487223477,0.2799184550291407,0.34449458665432414,0.7368592926654514,0.42296945418734544,0.46388309508578035,0.4079032987810283
3Ka7B3hCg08,1,0.6710878458024625,0.7273373184372331,0.9244155777458668,0.38722536820871784,0.2999594081408734,0.6611817205096091,0.67122280459951,0.78375486999266,0.4103840525263267,0.4404051452691383,0.3266631400011289,0.6097814047988674,0.5790374430141204,0.2911452806926291,0.248769304807849,0.7662588031667312,0.4817609626835714,0.43540570518979904,0.24755695729908422,0.7599493490546017,0.4228547399265069,0.6878819940962103,0.5728215762421652,0.8726247979214172,0.4317495057092845,0.6081101094617246,0.6621701084343388,0.6030304633370469
QUMmXFB-QOk,1,0.3221145223554768,0.5917808024513911,0.48077848453882516,0.5520635318976339,0.5026696061169785,0.7003498171574063,0.6914337622874595,0.627235196512378,0.3932824214821579,0.3003057173710741,0.4846214154516904,0.37866220123531075,0.6777799533277544,0.3885056470143009,0.5867687375862752,0.5582451434804337,0.38960245346227396,0.5075676234824342,0.5101166844474909,0.738994161828225,0.4167019912222574,0.5510239885206712,0.3443990445604216,0.4810362129040887,0.6163598234469522,0.4087659292021313,0.38851578772508405,0.2637898710877403
M2Jxs7lR8ZI,0,0.4918450933253421,0.7082522896656602,0.5120387177590019,0.6144683574687745,0.410410515722942,0.4711793300123119,0.7778527332288094,0.46887492604372877,0.4513873527609844,0.42766069630802495,0.4606429847851583,0.5010342050582317,0.8063095580219846,0.3267040327130391,0.2368760746779639,0.5518080779218877,0.2977651525622472,0.5122651485956935,0.6335314501136364,0.5031279523332126,0.503902086620436,0.6094208918640032,0.4218245277568071,0.48377169949300364,0.6167337919977054,0.5301909854101674,0.5948203451985022,0.6704804247272637
8XJHEe1hhPY,1,0.6053628625648866,0.5855702584988871,0.26156863827095467,0.7084600816466746,0.5402447696529544,0.7626245275830108,0.5487416067848695,0.5703663871527391,0.4352020021038273,0.20954568572920043,0.3002272260668447,0.5940293526921793,0.606183511579324,0.6514832268623196,0.8055262093848035,0.4737487964019384,0.3742963296685745,0.6200568166925811,0.5302856937700346,0.46907819690156516,0.442296347654737,0.7766155130500206,0.20957835961246235,0.3562228858216974,0.7369587672548273,0.4978634441136306,0.511473444747376,0.4579098665981203
mOcVhNaPQTA,0,0.5813436048149516,0.47573860144587565,0.42388515363608154,0.6254079575603858,0.4759268149691467,0.44125401568378947,0.5522980094499463,0.3198487510843213,0.4909720693800645,0.44617136402452445,0.48137233404906565,0.30064045142853546,0.729674600943359,0.39272257313617775,0.29992869782553777,0.5559548492818819,0.28313010423828633,0.7146334159169266,0.713886036844542,0.4276593743897595,0.5200372277863554,0.6094535491904552,0.4864013114131436,0.390670291188768,0.6546111811167342,0.4317589362786277,0.41048005917883396,0.40189081841131763
JvHU-UOPrGs,1,0.3347536932766792,0.7016300700106776,0.27870176469759367,0.4840852276235418,0.5638521822795345,0.6892121411530757,0.7716419749276814,0.5420063168664784,0.27670233154931856,0.11939562392791758,0.5732758001173527,0.4256309077364542,0.5005880734453905,0.26700896126694273,0.7242898887360605,0.4837592577421578,0.32643365414837416,0.6748965534394237,0.6450941628298918,0.6265292004027895,0.44557097959049563,0.5866064279119747,0.3754759821093508,0.4839124429003451,0.7533212849971431,0.6354676446303195,0.6272191566759217,0.6637142950139435
