video_id,comment_count,comments_status,view_count,like_count,error,comments_actually_available,comments_reason,transcript_actually_available,transcript_reason
taNCapxvdbc,275,enabled,68388,367.0,nan,True,ok,True,ok
HjID1ugr1fo,208,enabled,115141,1912.0,nan,True,ok,True,ok
aEbxdE-QDhY,559,enabled,1632337,6605.0,nan,True,ok,True,ok
RARuzPDMUX0,1209,enabled,1615690,30046.0,nan,True,ok,True,ok
QdjkWcVKP-s,4403,enabled,698029,7418.0,nan,True,ok,True,ok
WTewS0tsZxc,1275,enabled,2653493,15290.0,nan,True,ok,True,ok
Tg2nJPJekNM,44,enabled,13970,166.0,nan,True,ok,True,ok
W5Ww-quvXvU,0,zero,8924058,72977.0,nan,False,disabled,True,ok
1MAqvbASIXo,1030,enabled,233699,6713.0,nan,True,ok,True,ok
i0i6s__cuqI,1375,enabled,237966,4632.0,nan,True,ok,True,ok
u_qiiKr8GCY,1486,enabled,5169750,27843.0,nan,True,ok,True,ok
I749CQJhK4A,7,enabled,2998,52.0,nan,True,ok,True,ok
WjU27d6nIGs,616,enabled,62881,1057.0,nan,True,ok,True,ok
RpdM7_N50jA,1044,enabled,394162,8265.0,nan,True,ok,True,ok
PGeGXk2WvPA,1906,enabled,3159710,18093.0,nan,True,ok,True,ok
feJ7Wj0yYVw,2363,enabled,12401183,22036.0,nan,True,ok,True,ok
ujNBLk2IMLI,23,enabled,15129,153.0,nan,True,ok,True,ok
3pxLq7nQxUc,105,enabled,227728,1088.0,nan,True,ok,True,ok
FOY7KYzJBrI,439,enabled,105507,2563.0,nan,True,ok,True,ok
gE6MDvvUERA,522,enabled,1978120,12161.0,nan,True,ok,True,ok
HlX6abSrZaI,1284,enabled,238406,3392.0,nan,True,ok,True,ok
Mqkx1mYRG4o,79,enabled,135365,359.0,nan,True,ok,True,ok
nJMHHKrAAtM,52,enabled,39494,875.0,nan,True,ok,True,ok
yGNlGh-bxKY,30,enabled,122395,472.0,nan,True,ok,True,ok
8q64NU7UV3k,9826,enabled,3482308,24044.0,nan,True,ok,True,ok
1uK0xZI-hX8,24,enabled,5424,177.0,nan,True,ok,True,ok
uyhEtDQCmqc,174,enabled,84162,1113.0,nan,True,ok,True,ok
KGw325hQZ5c,1074,enabled,2065155,19664.0,nan,True,ok,True,ok
uAfNS34hJqM,53,enabled,18469,939.0,nan,True,ok,True,ok
tgMJSe2kclg,61,enabled,86931,637.0,nan,True,ok,True,ok
JWY1bpbmyS4,15732,enabled,16637739,58556.0,nan,True,ok,True,ok
ibko62c47qI,246,enabled,162333,799.0,nan,True,ok,True,ok
VWbd1vxUxds,273,enabled,120819,807.0,nan,True,ok,True,ok
vhyQOyCNeVE,1620,enabled,2972863,14167.0,nan,True,ok,True,ok
bLAHXuCSgAw,4363,enabled,1426494,19414.0,nan,True,ok,True,ok
yRicasJ4i3U,72,enabled,39574,666.0,nan,True,ok,True,ok
NVZogi7lSjg,87,enabled,109909,759.0,nan,True,ok,True,ok
XE3XJK8CG6I,1485,enabled,14355907,61104.0,nan,True,ok,True,ok
PKp8FuQ52eA,20986,enabled,4550514,108587.0,nan,True,ok,True,ok
Tq3shfCkmSE,19,enabled,69432,454.0,nan,True,ok,True,ok
2H6ejhcBdVA,198,enabled,727184,1287.0,nan,True,ok,True,ok
gfME4arLPpk,780,enabled,856997,4857.0,nan,True,ok,True,ok
NRI1rnf46eo,1998,enabled,1943910,22276.0,nan,True,ok,True,ok
Gx6hjtMxNVQ,20887,enabled,12926584,111079.0,nan,True,ok,True,ok
DjnbD50P_1Y,0,disabled,305341,1460.0,nan,False,disabled,True,ok
w6MdBryWRo0,0,zero,4533,32.0,nan,True,ok,True,ok
SdzEDNlMpOs,111,enabled,1032791,4890.0,nan,True,ok,True,ok
b37iKMzC1C8,457,enabled,634287,7711.0,nan,True,ok,True,ok
cfWM1kdTuMk,8074,enabled,7862885,81929.0,nan,True,ok,True,ok
idKjGrcMCt0,1464,enabled,578498,6813.0,nan,True,ok,True,ok
lxZz-FJEM-0,88,enabled,56946,781.0,nan,True,ok,True,ok
MX4L4IcrCUs,239,enabled,68242,1055.0,nan,True,ok,True,ok
--JYHaQbBlc,6051,enabled,22609315,116428.0,nan,True,ok,True,ok
qPhVZExcGXg,15313,enabled,45970489,159893.0,nan,True,ok,True,ok
j4laeNtDyBw,36,enabled,38589,537.0,nan,True,ok,True,ok
kQxTHQdAYaA,12,enabled,2309,39.0,nan,True,ok,True,ok
SJMlzIwzyQE,7083,enabled,3859979,60859.0,nan,True,ok,True,ok
hBggWc6rWEE,16858,enabled,7013965,69692.0,nan,True,ok,True,ok
6K9eXRlO_UE,99,enabled,53893,416.0,nan,True,ok,True,ok
iPW75ZO4pIA,0,disabled,55036000,196842.0,nan,False,disabled,True,ok
YyY3bZ1W6qA,6,enabled,747,9.0,nan,True,ok,True,ok
VtF6Lis1ML4,6,enabled,18673,43.0,nan,True,ok,True,ok
gm091w0sSKk,14164,enabled,2996023,38777.0,nan,True,ok,True,ok
aGJLOXqZEmI,4639,enabled,3236942,64152.0,nan,True,ok,True,ok
laW5_Axv3AE,9758,enabled,2076057,38014.0,nan,True,ok,True,ok
IzxQW9EB4Bw,984,enabled,2214452,17013.0,nan,True,ok,True,ok
LWDFU-Dd30w,1587,enabled,766127,7237.0,nan,True,ok,True,ok
Jm8tQloinP8,1223,enabled,443172,8628.0,nan,True,ok,True,ok
16nEmrIw3nA,19369,enabled,21440859,128777.0,nan,True,ok,True,ok
K1GkmsedvAM,706,enabled,443639,4005.0,nan,True,ok,True,ok
OK40bsMztMM,7539,enabled,2242455,39146.0,nan,True,ok,True,ok
lSz8tSThon4,8273,enabled,18017384,77655.0,nan,True,ok,True,ok
FVTMZfTom80,3101,enabled,12769495,56689.0,nan,True,ok,True,ok
lItjp8VSyEU,136,enabled,251380,1790.0,nan,True,ok,True,ok
IGKX-rGaRuA,163,enabled,92955,1571.0,nan,True,ok,True,ok
WS9MgI6Jv9Q,65,enabled,66371,1071.0,nan,True,ok,True,ok
TCr7Qbo2Fag,4865,enabled,2031328,21631.0,nan,True,ok,True,ok
EtogyOqFkfI,3387,enabled,1036765,7403.0,nan,True,ok,True,ok
q1XkekFx5Xs,447,enabled,531639,8200.0,nan,True,ok,True,ok
MuuOWNw3oGo,2092,enabled,3097922,24522.0,nan,True,ok,True,ok
sbiCTHpnDM8,1611,enabled,526318,6715.0,nan,True,ok,True,ok
EXEJy1HgpkA,2677,enabled,1459619,12332.0,nan,True,ok,True,ok
zEEL1pnS1LI,2286,enabled,1525719,28570.0,nan,True,ok,True,ok
VOJTIsGVSpc,187,enabled,70478,546.0,nan,True,ok,True,ok
fodb-ICRxj8,31,enabled,11178,307.0,nan,True,ok,True,ok
56JLUsgRGJQ,318,enabled,649583,5914.0,nan,True,ok,True,ok
mH31FYFPy7I,6556,enabled,9569809,35311.0,nan,True,ok,True,ok
_n8KpD5ztNs,1123,enabled,639452,3039.0,nan,True,ok,True,ok
YnzQCSUisqA,406,enabled,493339,3887.0,nan,True,ok,True,ok
DQQm3__MMFE,926,enabled,2148464,7413.0,nan,True,ok,True,ok
oIoXdKwrt8w,17629,enabled,7427567,100726.0,nan,True,ok,True,ok
AQD0lvUdUEc,0,disabled,25340,368.0,nan,False,disabled,True,ok
0vF8GvyjMP8,2972,enabled,1745679,18886.0,nan,True,ok,True,ok
d4GT6YoFKWk,4863,enabled,1257566,10012.0,nan,True,ok,True,ok
ip62Dn-CpbY,3370,enabled,10405574,37306.0,nan,True,ok,True,ok
rKatNrDfR_I,25,enabled,7135,165.0,nan,True,ok,True,ok
UxrgLdzmbeA,142,enabled,56271,444.0,nan,True,ok,True,ok
xcb8oWumuNo,917,enabled,1651852,11658.0,nan,True,ok,True,ok
Z1n7PNyxSvE,599,enabled,180432,2816.0,nan,True,ok,True,ok
r2joQySslZo,816,enabled,190696,5554.0,nan,True,ok,True,ok
Quk88piD8PM,230,enabled,455717,2717.0,nan,True,ok,True,ok
GfzKpJk-kAQ,256,enabled,109032,2786.0,nan,True,ok,True,ok
ZXC_X_pfYyM,41,enabled,55330,248.0,nan,True,ok,True,ok
hcoKr4E3mJ0,53,enabled,13452,388.0,nan,True,ok,True,ok
Cyep_NFISLc,974,enabled,394757,3988.0,nan,True,ok,True,ok
w7Z8W6ChEAE,49,enabled,19578,227.0,nan,True,ok,True,ok
808rpVA8bFE,799,enabled,5887591,22407.0,nan,True,ok,True,ok
q5m0WVhYMX4,13142,enabled,10184001,83489.0,nan,True,ok,True,ok
zdWvL1kqjvs,1942,enabled,985720,30598.0,nan,True,ok,True,ok
ka-fnOnb-pY,30,enabled,814279,1343.0,nan,True,ok,True,ok
hf156IK8y_I,400,enabled,994023,9466.0,nan,True,ok,True,ok
4t9WBish3Qk,969,enabled,1376481,nan,nan,True,ok,True,ok
4jDQjsF8j8w,34,enabled,10034,243.0,nan,True,ok,True,ok
rrhj0m5_cgk,252,enabled,138041,1949.0,nan,True,ok,True,ok
h3uxs7GBbt4,2144,enabled,4777438,32007.0,nan,True,ok,True,ok
JI6NSL0gJ2Y,589,enabled,1440359,11049.0,nan,True,ok,True,ok
t5MkOw1gqQ8,1723,enabled,1602238,12754.0,nan,True,ok,True,ok
0lbseqh9fsg,27,enabled,11633,256.0,nan,True,ok,True,ok
ce1r0vNwTls,4465,enabled,10407203,38574.0,nan,True,ok,True,ok
4tpaKfYxG3k,23,enabled,33320,433.0,nan,True,ok,True,ok
NaJ5_75_x-E,1481,enabled,362401,6815.0,nan,True,ok,True,ok
mjFhV4OGSJ0,7624,enabled,4502695,23631.0,nan,True,ok,True,ok
-ss-nmT7oAA,6355,enabled,7433351,112556.0,nan,True,ok,True,ok
lhQUxd9et4I,1351,enabled,3648310,45786.0,nan,True,ok,True,ok
wVZz948krxY,49,enabled,15777,520.0,nan,True,ok,True,ok
3NLUI-OmQKI,1498,enabled,1166790,9391.0,nan,True,ok,True,ok
e6ephuUQJ6g,0,zero,19776895,111920.0,nan,False,disabled,True,ok
Vht7ngKZrsI,2529,enabled,1811030,24552.0,nan,True,ok,True,ok
Q2_AUsjrdSw,3128,enabled,2575943,22689.0,nan,True,ok,True,ok
xHkXjJ2Yff0,7371,enabled,7538005,102004.0,nan,True,ok,True,ok
cHIW9Ic24bs,29,enabled,22517,141.0,nan,True,ok,True,ok
7HfD4cvY3ww,4001,enabled,1743685,12668.0,nan,True,ok,True,ok
xob3yuw9y1M,809,enabled,776370,2479.0,nan,True,ok,True,ok
fRlwV-gO88E,90,enabled,31118,805.0,nan,True,ok,True,ok
V-tQVt0cWbw,45,enabled,21331,320.0,nan,True,ok,True,ok
QyO-OL5T8_4,22,enabled,5778,210.0,nan,True,ok,True,ok
9_bFYdMYG-w,5593,enabled,7498582,31659.0,nan,True,ok,True,ok
imzGkrg4fSI,1677,enabled,493528,6402.0,nan,True,ok,True,ok
erko5I3a97c,2825,enabled,1937177,25754.0,nan,True,ok,True,ok
sv9X6pNURYc,85,enabled,50468,460.0,nan,True,ok,True,ok
c8erpQwQLpI,411,enabled,31450,902.0,nan,True,ok,True,ok
CSeUqg74vOk,3532,enabled,2742378,30323.0,nan,True,ok,True,ok
c3SXahnwMVk,20020,enabled,8841184,88929.0,nan,True,ok,True,ok
xkIFvYmiFlQ,17,enabled,27476,221.0,nan,True,ok,True,ok
OBj1n8guSrE,0,disabled,8131736,69762.0,nan,False,disabled,True,ok
S2eZawMm-go,689,enabled,2368422,5266.0,nan,True,ok,True,ok
jvCXHpQFgeQ,1654,enabled,428837,5010.0,nan,True,ok,True,ok
2USVSYTjkus,148,enabled,370945,1820.0,nan,True,ok,True,ok
7QGkqvCFsPg,233,enabled,642091,3455.0,nan,True,ok,True,ok
bgc40jgLGag,2748,enabled,1938967,20756.0,nan,True,ok,True,ok
U9G7L7ehLOs,624,enabled,195093,2963.0,nan,True,ok,True,ok
Hjq31Xk1MZ8,5976,enabled,8516416,61213.0,nan,True,ok,True,ok
d3m1750EWes,0,disabled,29692,141.0,nan,False,disabled,True,ok
T8fbNsj2dyo,7496,enabled,3264538,28612.0,nan,True,ok,True,ok
gKfJ-S59iN0,256,enabled,35942,1031.0,nan,True,ok,True,ok
YNUEAxUGxyE,3843,enabled,9224267,44336.0,nan,True,ok,True,ok
g18pXHwRWCQ,8323,enabled,8650821,55658.0,nan,True,ok,True,ok
VTO8XqHXl1E,469,enabled,175768,2563.0,nan,True,ok,True,ok
efntWhKG554,1724,enabled,1906188,12865.0,nan,True,ok,True,ok
3WO2MMflNA8,1945,enabled,12787202,58100.0,nan,True,ok,True,ok
LGsxCSq6Az8,328,enabled,351117,3054.0,nan,True,ok,True,ok
Fiy8c7PWGm8,623,enabled,233544,3905.0,nan,True,ok,True,ok
N4D54PqeqL4,8309,enabled,2990828,30108.0,nan,True,ok,True,ok
qDQQJ3-lK48,650,enabled,115878,2085.0,nan,True,ok,True,ok
ad759EpRjPM,24,enabled,9322,108.0,nan,True,ok,True,ok
Zii22W5Z1jY,2507,enabled,783933,8124.0,nan,True,ok,True,ok
e8S677fqADc,919,enabled,1247917,12293.0,nan,True,ok,True,ok
Nd6FU6hT3t4,16,enabled,12089,249.0,nan,True,ok,True,ok
qGZu9kZi13o,52,enabled,39444,150.0,nan,True,ok,True,ok
lY9XHZbxMc4,16,enabled,7813,41.0,nan,True,ok,True,ok
49p6xAN4dcA,533,enabled,348964,2608.0,nan,True,ok,True,ok
2Gh5MH4H8n8,0,disabled,423409,4474.0,nan,False,disabled,True,ok
e6LQq_Qz73k,662,enabled,453458,14988.0,nan,True,ok,True,ok
c0UdIUC-Gfg,11278,enabled,4123226,73912.0,nan,True,ok,True,ok
kyBZlNKr10c,185,enabled,1472936,2812.0,nan,True,ok,True,ok
2gDB8r3mBrM,1636,enabled,2588353,22278.0,nan,True,ok,True,ok
fN2AQkaZGzk,1741,enabled,11121060,34851.0,nan,True,ok,True,ok
u5SyBLMtNXY,137,enabled,101642,2837.0,nan,True,ok,True,ok
fS95fb6RWIY,28,enabled,12054,190.0,nan,True,ok,True,ok
v4q7FNYH74s,1639,enabled,512626,9649.0,nan,True,ok,True,ok
2ILAkWciUnE,1653,enabled,4947992,27385.0,nan,True,ok,True,ok
N-xwypKbcio,3159,enabled,3718487,33911.0,nan,True,ok,True,ok
Br63rn92hPw,356,enabled,148156,3615.0,nan,True,ok,True,ok
Xwy10b_WJeE,517,enabled,176441,754.0,nan,True,ok,True,ok
SophrK8MWRM,187,enabled,26102,857.0,nan,True,ok,True,ok
ZlIs5JIAcog,51,enabled,39092,709.0,nan,True,ok,True,ok
5ueSUnUL3ek,20449,enabled,15231005,205673.0,nan,True,ok,True,ok
8oiXweumDfg,2024,enabled,3489553,38892.0,nan,True,ok,True,ok
U6NUxYibbJk,309,enabled,306278,3450.0,nan,True,ok,True,ok
s8qnYmUarNE,15371,enabled,7673634,58050.0,nan,True,ok,True,ok
7V3FpP_001Q,6700,enabled,4423997,63729.0,nan,True,ok,True,ok
zKSdnj2A7w0,71,enabled,374883,1368.0,nan,True,ok,True,ok
Mq0yEI_xpb8,2644,enabled,16291359,50690.0,nan,True,ok,True,ok
hnKiPEy4tW0,20,enabled,23043,353.0,nan,True,ok,True,ok
jEfv-iN1j4w,79,enabled,122463,456.0,nan,True,ok,True,ok
9fIcosEjdn0,1426,enabled,1740743,22597.0,nan,True,ok,True,ok
r3WoaXyXkBk,104,enabled,72517,1167.0,nan,True,ok,True,ok
-V5IikKCuyg,0,disabled,16609473,25257.0,nan,False,disabled,True,ok
HHgyRNK1PVc,333,enabled,167086,3873.0,nan,True,ok,True,ok
gi6tZ-6D_fI,9,enabled,1850,16.0,nan,True,ok,True,ok
eS9vBshE3Xg,7809,enabled,14071072,81100.0,nan,True,ok,True,ok
ZZhclrlQ2Eo,9901,enabled,10663493,229835.0,nan,True,ok,True,ok
zX42MAs0vPo,577,enabled,156532,3179.0,nan,True,ok,True,ok
URqSPBaxV7Y,832,enabled,183643,6007.0,nan,True,ok,True,ok
R6gsrO8QWnQ,856,enabled,318339,6320.0,nan,True,ok,True,ok
h924kiLlvA0,741,enabled,4486267,16233.0,nan,True,ok,True,ok
Gyd3ChxHWaU,1490,enabled,1378127,9085.0,nan,True,ok,True,ok
4PqInJzMoHk,95,enabled,15743,531.0,nan,True,ok,True,ok
eZ2RGKYA3sM,13,enabled,1837,30.0,nan,True,ok,True,ok
-WOFikAp_Mo,1113,enabled,182557,2636.0,nan,True,ok,True,ok
KK6LwniJJXY,61,enabled,32845,473.0,nan,True,ok,True,ok
fsm8hRktyKk,1028,enabled,5919817,10143.0,nan,True,ok,True,ok
GmSUU2Xd8lQ,1465,enabled,538357,2928.0,nan,True,ok,True,ok
ySZZ_2fsIlw,774,enabled,1352626,13656.0,nan,True,ok,True,ok
zh0WpPx-AwM,1051,enabled,3875593,30270.0,nan,True,ok,True,ok
0JsFDTdtPcs,19,enabled,21064,44.0,nan,True,ok,True,ok
SlYhG1H9MqA,865,enabled,4497042,21580.0,nan,True,ok,True,ok
U28JHwyySYs,650,enabled,815893,4328.0,nan,True,ok,True,ok
jdlglBMoEqg,465,enabled,39968,282.0,nan,True,ok,True,ok
LBJWGg5dnlY,252,enabled,464776,2342.0,nan,True,ok,True,ok
EEfEPHRyd74,2294,enabled,4473493,33126.0,nan,True,ok,True,ok
gr2qi2Fdi7U,14,enabled,22642,250.0,nan,True,ok,True,ok
sSNbWk14obM,14,enabled,7639,95.0,nan,True,ok,True,ok
s1z4HL1Hu10,172,enabled,59504,963.0,nan,True,ok,True,ok
ASJG1ItPiro,278,enabled,1796075,11525.0,nan,True,ok,True,ok
9EN5YFY_GZM,256,enabled,154285,1648.0,nan,True,ok,True,ok
oy4f7oVFQwE,170,enabled,23301,1037.0,nan,True,ok,True,ok
sHFoC5X-fzY,404,enabled,372829,2036.0,nan,True,ok,True,ok
YKswyBOf34U,573,enabled,181091,2726.0,nan,True,ok,True,ok
zR8JHMXZERg,8,enabled,816,35.0,nan,True,ok,True,ok
zuv4jZ7gOAk,4416,enabled,2073970,17397.0,nan,True,ok,True,ok
RyCqbivfz08,10371,enabled,2370337,21658.0,nan,True,ok,True,ok
JMhXXr6gddc,360,enabled,258039,2032.0,nan,True,ok,True,ok
0fRNLkmZvg8,16711,enabled,18399907,181195.0,nan,True,ok,True,ok
l2te453brZ0,70,enabled,61343,494.0,nan,True,ok,True,ok
fjFjv8iXio8,309,enabled,730946,3768.0,nan,True,ok,True,ok
I0w7yEObkIg,234,enabled,80402,578.0,nan,True,ok,True,ok
dFcI76D_kXc,13797,enabled,4661627,53043.0,nan,True,ok,True,ok
E3mjY7RsbA8,402,enabled,142050,2797.0,nan,True,ok,True,ok
HiqM3joN4YI,2,enabled,1299,23.0,nan,True,ok,True,ok
GDMxrxyaa-4,1768,enabled,182880,5496.0,nan,True,ok,True,ok
wUvlgMheXTI,3016,enabled,2654536,14924.0,nan,True,ok,True,ok
yDupmynj8V4,164,enabled,170959,1264.0,nan,True,ok,True,ok
-fjXflOeRP8,177,enabled,1252513,1663.0,nan,True,ok,True,ok
wEJMsezPgH8,8707,enabled,20757399,58070.0,nan,True,ok,True,ok
n1yVlV7L1A8,58,enabled,39773,715.0,nan,True,ok,True,ok
Uf-2Qg7Z_hY,49,enabled,58149,640.0,nan,True,ok,True,ok
xkyKXY8qR2E,200,enabled,74877,651.0,nan,True,ok,True,ok
TzINpIJxQfs,624,enabled,2419721,7883.0,nan,True,ok,True,ok
bjMEIxuaDUA,1918,enabled,7055442,31354.0,nan,True,ok,True,ok
Yo4WsJd3euo,2252,enabled,785350,8761.0,nan,True,ok,True,ok
TenEUk4oFDI,1971,enabled,857138,7776.0,nan,True,ok,True,ok
4Euc9JAL2sI,504,enabled,2515727,9243.0,nan,True,ok,True,ok
Knuh4m2P5nA,1122,enabled,1871544,22712.0,nan,True,ok,True,ok
c2HSLd-e0cA,859,enabled,314202,1893.0,nan,True,ok,True,ok
TekvqXzKmtg,12,enabled,30862,59.0,nan,True,ok,True,ok
kylswICFMrE,179,enabled,1179533,3815.0,nan,True,ok,True,ok
AEB8fUopN2c,789,enabled,951203,6872.0,nan,True,ok,True,ok
9mwR0eS3O9U,2679,enabled,4717486,24727.0,nan,True,ok,True,ok
z27Ov46LtJI,917,enabled,316496,2167.0,nan,True,ok,True,ok
As69HtwoMNo,0,disabled,40047626,262820.0,nan,False,disabled,True,ok
IwzEbFZjj0M,40854,enabled,9785369,139658.0,nan,True,ok,True,ok
smTm7ESzc4k,96654,enabled,36398731,234573.0,nan,True,ok,True,ok
4BMd8XVqusY,213,enabled,157699,1633.0,nan,True,ok,True,ok
hzEhD198T30,811,enabled,8625348,17652.0,nan,True,ok,True,ok
Fn2TGi57XNs,47,enabled,327779,1138.0,nan,True,ok,True,ok
bvoP9jUAnsQ,665,enabled,522765,3734.0,nan,True,ok,True,ok
J923u9FGMRw,303,enabled,329269,2062.0,nan,True,ok,True,ok
qNUmCtCV_so,134,enabled,1372806,4075.0,nan,True,ok,True,ok
44hqIGzxYb4,560,enabled,613216,4997.0,nan,True,ok,True,ok
qMPTitxLhKo,2010,enabled,1008468,15416.0,nan,True,ok,True,ok
8tUq2ATGXZc,7,enabled,259,9.0,nan,True,ok,True,ok
VEIJnNZX8Dw,2094,enabled,454093,6418.0,nan,True,ok,True,ok
-lwEKJOkDfI,124,enabled,25713,336.0,nan,True,ok,True,ok
Xz6rlnQE9_U,1041,enabled,1213442,24559.0,nan,True,ok,True,ok
0z31wmly39U,39,enabled,35392,612.0,nan,True,ok,True,ok
c3Pqt771hqQ,346,enabled,222722,1919.0,nan,True,ok,True,ok
Pgp3dCaNuVY,130,enabled,263201,1215.0,nan,True,ok,True,ok
Lq9wipOftXw,17993,enabled,9584126,145068.0,nan,True,ok,True,ok
9gFW47rBoyg,7644,enabled,2752158,38609.0,nan,True,ok,True,ok
zHWXRbFYNFE,462,enabled,92850,2025.0,nan,True,ok,True,ok
OHwy6cChTR0,305,enabled,1506066,6903.0,nan,True,ok,True,ok
SETNqySnmgE,301,enabled,59048,2308.0,nan,True,ok,True,ok
mamzeZaUqRk,349,enabled,242839,4530.0,nan,True,ok,True,ok
aDmvXdhhfu8,5835,enabled,3803287,73824.0,nan,True,ok,True,ok
-vQiRL4rAhk,16439,enabled,2988519,25029.0,nan,True,ok,True,ok
V1neQzgKL38,3197,enabled,5278931,35637.0,nan,True,ok,True,ok
rfrSLD2Q4QU,7186,enabled,5498990,33841.0,nan,True,ok,True,ok
03Ge6L0Bbis,0,zero,5195,25.0,nan,True,ok,True,ok
k5GOxyvX2Nk,1153,enabled,1932940,4641.0,nan,True,ok,True,ok
9mrRjL3bapI,1140,enabled,1515646,10989.0,nan,True,ok,True,ok
f1qvvD8N17c,11430,enabled,11743267,89930.0,nan,True,ok,True,ok
VAm538gWpFw,5,enabled,931,13.0,nan,True,ok,True,ok
vaA7eecpAck,437,enabled,287151,5689.0,nan,True,ok,True,ok
Owjm9AKn4bg,863,enabled,184757,4836.0,nan,True,ok,True,ok
mjxdbhabgjA,30,enabled,17766,359.0,nan,True,ok,True,ok
rSBAryA1KMo,2849,enabled,3197765,22529.0,nan,True,ok,True,ok
LNBsO68JACU,2619,enabled,1586120,22251.0,nan,True,ok,True,ok
5p4hQw-tIuE,8487,enabled,3551082,59972.0,nan,True,ok,True,ok
FL9ClSwOFq4,1719,enabled,4596618,9693.0,nan,True,ok,True,ok
6lvoonMd0_o,443,enabled,283575,2501.0,nan,True,ok,True,ok
MVi3U84NmPA,110,enabled,1814933,7819.0,nan,True,ok,True,ok
W9XTGWuVXMg,11761,enabled,1082753,16556.0,nan,True,ok,True,ok
6M-fXCtrv9A,789,enabled,1307975,8641.0,nan,True,ok,True,ok
jPp7eaJDhzQ,2802,enabled,2124154,61025.0,nan,True,ok,True,ok
kbijOmOPDeY,269,enabled,378839,2765.0,nan,True,ok,True,ok
TQwDIO097VQ,95,enabled,170594,1545.0,nan,True,ok,True,ok
O0BjbDNxvt4,2715,enabled,1575861,25618.0,nan,True,ok,True,ok
RddIiS4tSr0,105,enabled,40936,553.0,nan,True,ok,True,ok
8XJHEe1hhPY,755,enabled,1608466,14186.0,nan,True,ok,True,ok
TaqQjk7zAZ8,763,enabled,4663808,15706.0,nan,True,ok,True,ok
poNKcNksU8s,177,enabled,161130,1599.0,nan,True,ok,True,ok
HQcz5ySTQU8,444,enabled,502074,3777.0,nan,True,ok,True,ok
xjaOkITAwQ8,122,enabled,636098,937.0,nan,True,ok,True,ok
TyaTVZxlQSk,21,enabled,20302,292.0,nan,True,ok,True,ok
o0yzktFZp3g,190,enabled,754276,5491.0,nan,True,ok,True,ok
UnHohdIkEQs,2135,enabled,1070934,12061.0,nan,True,ok,True,ok
6HhEhpb1RIs,4583,enabled,2917283,9496.0,nan,True,ok,True,ok
ItznKylqptQ,70,enabled,58677,602.0,nan,True,ok,True,ok
o4UfdMJKIYs,157,enabled,281500,3334.0,nan,True,ok,True,ok
eA8sRiQzgBU,3641,enabled,712328,31001.0,nan,True,ok,True,ok
dpFceizsq-w,647,enabled,748130,3407.0,nan,True,ok,True,ok
eJJPC323_f4,1075,enabled,676959,6295.0,nan,True,ok,True,ok
HIEDoaCZ__Q,25,enabled,7653,350.0,nan,True,ok,True,ok
Y-eez71F18E,1515,enabled,192476,5734.0,nan,True,ok,True,ok
TN84sV8FYPQ,6297,enabled,2446727,46072.0,nan,True,ok,True,ok
ILIoGtgUtlw,266,enabled,292985,3682.0,nan,True,ok,True,ok
i7ds5UDyjdE,11427,enabled,8296238,54265.0,nan,True,ok,True,ok
N1-cVbrB3bc,21,enabled,114672,471.0,nan,True,ok,True,ok
gbaz9_b4skU,1080,enabled,639705,6951.0,nan,True,ok,True,ok
RW-QQ_KYCYQ,4091,enabled,6485462,73250.0,nan,True,ok,True,ok
wcWNl-Q9P0w,7387,enabled,5744652,59539.0,nan,True,ok,True,ok
v_VTaI7VHdU,2060,enabled,1856043,11333.0,nan,True,ok,True,ok
vnSHESqeBY4,5978,enabled,10491582,90785.0,nan,True,ok,True,ok
SWDY7FKEBQU,262,enabled,199706,2633.0,nan,True,ok,True,ok
85t40mxxzEI,73,enabled,86103,963.0,nan,True,ok,True,ok
WwaLOSHHUiQ,73,enabled,138082,1001.0,nan,True,ok,True,ok
-TyJlHVGeJ0,14102,enabled,5778160,47399.0,nan,True,ok,True,ok
Hh0wW41a4WE,39,enabled,14555,558.0,nan,True,ok,True,ok
LoJ1uLhctRY,6242,enabled,10322900,130126.0,nan,True,ok,True,ok
45ky8yz9D3E,31,enabled,90080,648.0,nan,True,ok,True,ok
NWiv_JdjvyY,341,enabled,3680439,6173.0,nan,True,ok,True,ok
CTBNDmnFwnU,18,enabled,8937,132.0,nan,True,ok,True,ok
CSoP-ezfRfk,642,enabled,296100,6004.0,nan,True,ok,True,ok
qTHDgfnXdxo,2074,enabled,525549,12463.0,nan,True,ok,True,ok
y6a3AmdmkOQ,81,enabled,270463,1128.0,nan,True,ok,True,ok
Qskq9WmETGg,98,enabled,342897,2680.0,nan,True,ok,True,ok
lbhfDyuJaOc,69,enabled,42206,439.0,nan,True,ok,True,ok
BCtauwn0USk,5732,enabled,982316,16305.0,nan,True,ok,True,ok
E68Z0GRBWJ8,9850,enabled,10995369,117737.0,nan,True,ok,True,ok
SiwnMfDogng,3124,enabled,2184939,22671.0,nan,True,ok,True,ok
BZoaVIbw1HE,1550,enabled,758522,9809.0,nan,True,ok,True,ok
jBxkkwMfDWM,1057,enabled,5496667,29989.0,nan,True,ok,True,ok
V-5-1ffAe9w,11597,enabled,6834150,56272.0,nan,True,ok,True,ok
f3z8llK4f0g,1566,enabled,2001520,18460.0,nan,True,ok,True,ok
NLQf-Q8zlG0,10767,enabled,15437346,231829.0,nan,True,ok,True,ok
